customer_id,order_id,order_date,order_value,channel
C00275,O0000161,2025-06-12,164.89,Email
C00547,O0002437,2026-04-12,546.57,Organic
C00166,O0001370,2025-11-09,126.11,Email
C00287,O0003039,2025-08-11,22.9,Organic
C00129,O0002035,2025-12-29,103.69,Store
C00196,O0001485,2025-06-10,64.05,Paid social
C00062,O0000322,2025-07-11,80.59,Email
C00267,O0003505,2025-10-08,103.82,Email
C00151,O0002731,2026-04-30,80.03,Email
C00109,O0003602,2025-10-24,30.36,Email
C00510,O0002110,2025-11-07,366.65,Organic
C00126,O0002268,2026-02-04,50.48,Email
C00102,O0001069,2025-08-06,46.06,Email
C00569,O0001437,2025-11-02,169.72,Email
C00039,O0003702,2025-11-10,91.52,Paid social
C00294,O0000441,2026-04-20,50.3,Paid social
C00126,O0002265,2025-11-10,63.42,Email
C00484,O0001929,2025-10-08,115.05,Email
C00028,O0004223,2025-07-01,62.32,Email
C00105,O0002932,2026-05-25,49.02,Store
C00042,O0001105,2025-12-16,43.22,Email
C00102,O0001078,2026-03-17,43.68,Email
C00286,O0002255,2026-02-08,109.5,Email
C00145,O0000046,2026-03-12,38.45,Store
C00105,O0002912,2025-07-03,38.95,Store
C00425,O0001591,2025-09-17,106.77,Paid social
C00216,O0003783,2026-03-18,49.77,Store
C00101,O0001744,2026-04-01,92.33,Email
C00375,O0002226,2025-11-02,119.75,Organic
C00084,O0000516,2026-01-02,50.11,Email
C00308,O0003860,2025-11-17,62.87,Store
C00288,O0002872,2026-03-06,46.51,Paid social
C00123,O0002072,2025-08-16,77.92,Email
C00209,O0000272,2025-06-09,53.12,Paid social
C00172,O0003568,2026-01-31,53.73,Store
C00171,O0002207,2026-02-07,127.5,Paid social
C00061,O0002162,2025-09-06,30.98,Organic
C00538,O0002619,2025-07-13,343.25,Organic
C00125,O0003641,2026-03-12,63.75,Organic
C00134,O0001641,2026-06-30,78.17,Email
C00005,O0002488,2026-05-21,77.82,Organic
C00164,O0002608,2026-03-16,57.39,Email
C00027,O0002567,2026-01-19,80.49,Email
C00094,O0003277,2025-07-17,63.61,Organic
C00121,O0003016,2025-09-02,26.18,Organic
C00003,O0000695,2025-11-07,76.59,Email
C00090,O0003543,2025-06-12,79.61,Store
C00093,O0000625,2026-06-30,52.57,Email
C00063,O0000163,2025-07-20,101.62,Email
C00472,O0003388,2026-01-08,109.09,Store
C00040,O0000075,2025-11-25,124.96,Organic
C00468,O0004044,2025-11-10,41.07,Paid social
C00079,O0000738,2025-09-19,74.66,Organic
C00102,O0001074,2026-01-20,51.92,Email
C00174,O0000374,2026-02-09,63.95,Email
C00124,O0003295,2025-07-30,55.12,Organic
C00246,O0004089,2025-09-28,22.4,Paid social
C00231,O0000152,2025-06-07,59.27,Email
C00010,O0002943,2026-03-12,47.86,Organic
C00174,O0000367,2025-08-11,66.72,Email
C00553,O0002008,2026-04-08,810.64,Store
C00363,O0003265,2026-01-30,415.9,Paid social
C00087,O0000585,2026-02-05,98.09,Email
C00139,O0001539,2025-07-23,92.48,Store
C00179,O0002578,2025-10-13,108.32,Organic
C00177,O0002831,2026-05-24,72.35,Organic
C00040,O0000083,2026-06-01,89.44,Organic
C00262,O0001843,2025-05-05,65.13,Email
C00318,O0001053,2026-03-11,59.68,Email
C00126,O0002264,2025-11-04,75.19,Email
C00001,O0002786,2026-06-02,80.81,Email
C00097,O0001232,2026-06-17,39.3,Organic
C00003,O0000700,2026-01-29,50.24,Email
C00151,O0002727,2026-01-25,122.94,Email
C00055,O0000967,2026-02-28,53.01,Paid social
C00110,O0001160,2025-09-22,100.44,Organic
C00239,O0003049,2025-10-05,14.26,Paid social
C00372,O0000142,2026-01-08,52.97,Organic
C00126,O0002262,2025-09-16,105.78,Email
C00164,O0002603,2025-10-24,101.73,Email
C00160,O0000235,2025-10-20,140.82,Email
C00507,O0002957,2025-05-14,237.43,Store
C00501,O0003835,2026-06-08,1115.31,Organic
C00019,O0001683,2025-10-10,76.37,Paid social
C00156,O0002854,2025-11-07,83.85,Email
C00440,O0001490,2025-01-15,70.28,Organic
C00486,O0000318,2025-09-08,825.75,Store
C00591,O0001291,2025-06-01,195.94,Email
C00053,O0002360,2025-11-13,83.73,Organic
C00022,O0000421,2026-06-02,47.75,Store
C00509,O0003680,2025-10-14,132.71,Email
C00005,O0002485,2026-02-27,49.65,Organic
C00226,O0000653,2025-10-02,67.55,Email
C00010,O0002938,2025-08-08,46.23,Organic
C00198,O0000347,2025-07-13,47.48,Organic
C00221,O0000728,2025-05-02,125.54,Organic
C00389,O0002070,2025-11-13,171.47,Organic
C00039,O0003703,2025-11-28,122.18,Paid social
C00449,O0003377,2025-01-16,49.76,Email
C00117,O0004137,2026-04-25,83.09,Organic
C00215,O0001582,2025-12-20,30.22,Store
C00017,O0000388,2026-06-17,77.88,Email
C00157,O0001872,2026-05-17,64.8,Email
C00055,O0000953,2025-08-21,38.71,Paid social
C00353,O0003107,2025-06-01,133.88,Paid social
C00001,O0002778,2025-12-14,88.67,Email
C00428,O0002543,2025-12-16,51.17,Email
C00388,O0000610,2024-11-18,42.93,Organic
C00166,O0001371,2025-12-22,55.26,Email
C00131,O0000280,2025-08-21,67.61,Email
C00052,O0003422,2026-06-01,54.19,Store
C00175,O0002805,2025-10-31,34.79,Email
C00053,O0002358,2025-09-11,83.8,Organic
C00098,O0003535,2025-11-28,58.8,Email
C00394,O0003390,2025-08-18,19.67,Email
C00252,O0000466,2025-12-01,47.38,Organic
C00112,O0000796,2025-10-18,92.58,Email
C00156,O0002862,2026-06-06,59.82,Email
C00534,O0002719,2025-06-27,330.31,Store
C00190,O0001752,2026-01-14,30.84,Paid social
C00145,O0000051,2026-05-06,55.08,Store
C00141,O0002466,2026-03-15,105.89,Email
C00254,O0001061,2025-08-05,80.72,Email
C00581,O0003231,2025-12-05,540.95,Email
C00040,O0000077,2026-03-14,91.59,Organic
C00315,O0000101,2026-05-07,45.97,Email
C00111,O0002693,2025-08-20,106.4,Email
C00320,O0003476,2026-01-06,18.4,Paid social
C00132,O0001893,2026-05-09,59.34,Paid social
C00011,O0001937,2025-08-18,55.57,Email
C00391,O0004284,2025-06-20,13.38,Organic
C00114,O0001174,2025-11-15,80.0,Email
C00308,O0003859,2025-08-18,60.85,Store
C00066,O0002498,2025-05-28,68.97,Email
C00108,O0001990,2026-06-05,36.41,Organic
C00347,O0002319,2025-08-18,50.79,Organic
C00093,O0000619,2026-01-19,54.55,Email
C00068,O0003182,2025-07-24,52.99,Email
C00055,O0000968,2026-03-24,95.29,Paid social
C00551,O0002417,2025-08-25,142.87,Paid social
C00118,O0003446,2026-06-02,42.1,Email
C00069,O0003087,2026-03-26,67.73,Email
C00384,O0003594,2025-01-10,23.85,Paid social
C00415,O0001512,2025-08-30,68.72,Email
C00098,O0003531,2025-09-29,116.62,Email
C00130,O0003144,2026-05-30,52.34,Store
C00565,O0001701,2025-07-16,481.39,Store
C00179,O0002579,2025-10-26,109.09,Organic
C00167,O0002973,2025-12-27,51.27,Store
C00002,O0000789,2026-05-20,38.87,Email
C00197,O0001442,2026-04-10,54.2,Organic
C00474,O0003579,2025-10-09,176.27,Email
C00104,O0000498,2025-09-17,59.63,Email
C00257,O0003658,2025-09-23,53.9,Email
C00111,O0002698,2026-01-04,92.97,Email
C00112,O0000800,2026-03-20,170.86,Email
C00258,O0004287,2025-09-13,161.68,Email
C00007,O0001468,2025-06-28,55.33,Email
C00502,O0001820,2025-08-11,486.41,Store
C00455,O0003274,2025-10-10,44.48,Email
C00232,O0003380,2025-07-22,101.48,Organic
C00146,O0001384,2025-12-21,86.11,Email
C00083,O0003155,2025-12-31,144.28,Email
C00081,O0000872,2026-03-20,138.45,Email
C00027,O0002572,2026-06-16,125.89,Email
C00326,O0003314,2025-06-25,57.67,Paid social
C00347,O0002318,2025-05-04,43.37,Organic
C00109,O0003609,2026-02-28,30.41,Email
C00169,O0000456,2026-03-12,124.27,Paid social
C00096,O0003717,2026-02-06,67.71,Paid social
C00496,O0002004,2026-02-04,196.56,Email
C00149,O0000886,2026-04-29,93.13,Store
C00300,O0002285,2026-02-08,48.91,Email
C00409,O0001408,2024-12-03,63.37,Organic
C00008,O0001333,2026-06-08,109.24,Email
C00381,O0002392,2025-10-21,38.23,Email
C00131,O0000284,2025-10-31,80.72,Email
C00311,O0002664,2025-07-27,34.99,Paid social
C00022,O0000418,2026-04-03,42.18,Store
C00094,O0003289,2026-02-25,104.22,Organic
C00550,O0000231,2026-04-24,820.24,Organic
C00084,O0000519,2026-01-12,53.26,Email
C00108,O0001988,2026-02-19,38.02,Organic
C00018,O0004152,2025-11-08,58.73,Email
C00254,O0001067,2026-04-01,34.52,Email
C00124,O0003313,2026-05-29,56.64,Organic
C00163,O0002333,2026-02-26,99.04,Store
C00083,O0003157,2026-01-27,108.71,Email
C00405,O0001571,2025-09-22,24.51,Store
C00030,O0000199,2025-08-10,91.07,Email
C00125,O0003638,2025-12-27,61.6,Organic
C00147,O0002892,2025-10-08,117.29,Email
C00149,O0000885,2026-03-23,85.77,Store
C00127,O0001495,2025-12-08,85.32,Paid social
C00355,O0001510,2025-11-02,9.6,Organic
C00094,O0003281,2025-09-04,72.87,Organic
C00028,O0004232,2026-03-12,69.83,Email
C00190,O0001749,2025-08-02,44.49,Paid social
C00526,O0002834,2025-09-25,883.65,Paid social
C00108,O0001987,2026-02-14,29.37,Organic
C00169,O0000450,2025-06-28,197.72,Paid social
C00112,O0000803,2026-05-07,138.08,Email
C00426,O0000673,2025-12-10,33.45,Email
C00033,O0003626,2026-02-20,32.05,Store
C00057,O0000943,2025-12-13,80.34,Organic
C00079,O0000734,2025-06-15,38.44,Organic
C00495,O0003211,2025-09-22,635.78,Unknown
C00125,O0003632,2025-07-17,51.84,Organic
C00326,O0003315,2025-08-28,64.72,Paid social
C00113,O0003853,2026-03-15,62.39,Store
C00013,O0001707,2025-12-12,67.5,Organic
C00278,O0002209,2025-11-27,163.76,Organic
C00524,O0002303,2025-10-11,224.83,Organic
C00329,O0003592,2026-04-26,156.49,Paid social
C00168,O0003334,2026-04-23,48.86,Email
C00026,O0004186,2026-03-25,49.14,Email
C00325,O0004165,2025-08-27,34.07,Organic
C00224,O0003031,2026-01-18,109.42,Paid social
C00290,O0000146,2026-05-01,178.25,Email
C00074,O0004010,2026-01-06,86.35,Email
C00066,O0002507,2025-11-25,47.69,Email
C00258,O0004288,2026-03-18,83.15,Email
C00076,O0003955,2026-05-04,77.62,Organic
C00447,O0003447,2025-05-02,33.84,Email
C00416,O0001669,2025-12-07,178.3,Organic
C00133,O0001808,2026-03-10,53.65,Email
C00095,O0002012,2025-06-14,94.74,Email
C00022,O0000412,2025-07-31,39.63,Store
C00094,O0003282,2025-09-09,75.44,Organic
C00242,O0003223,2025-08-03,51.43,Organic
C00172,O0003564,2025-11-04,57.61,Store
C00039,O0003707,2026-06-05,80.47,Paid social
C00437,O0002771,2025-12-19,19.05,Paid social
C00053,O0002367,2026-03-02,118.01,Organic
C00027,O0002569,2026-03-09,76.24,Email
C00037,O0003064,2026-01-20,101.21,Email
C00058,O0000574,2026-03-22,111.54,Email
C00270,O0003749,2025-08-07,107.84,Email
C00006,O0001014,2025-07-23,73.11,Organic
C00057,O0000945,2026-02-09,40.77,Organic
C00593,O0000476,2026-04-28,436.86,Paid social
C00089,O0002349,2025-12-26,83.69,Email
C00415,O0001511,2025-01-13,39.44,Email
C00077,O0000676,2025-11-08,61.38,Store
C00319,O0002380,2025-07-09,25.46,Organic
C00091,O0002118,2025-08-30,53.35,Email
C00135,O0000822,2025-09-11,98.85,Organic
C00584,O0001289,2025-10-28,1460.02,Email
C00166,O0001374,2026-03-05,123.84,Email
C00097,O0001225,2026-01-07,91.2,Organic
C00581,O0003233,2026-06-30,472.19,Email
C00160,O0000236,2026-02-05,131.52,Email
C00212,O0001012,2026-01-05,92.35,Paid social
C00108,O0001985,2026-01-11,52.26,Organic
C00563,O0000121,2025-07-15,228.46,Organic
C00241,O0002849,2026-05-08,51.7,Store
C00139,O0001552,2026-04-01,73.63,Store
C00101,O0001748,2026-06-30,108.77,Email
C00019,O0001689,2026-01-24,89.23,Paid social
C00071,O0003459,2025-11-13,45.92,Email
C00105,O0002913,2025-07-13,48.87,Store
C00055,O0000969,2026-05-02,88.25,Paid social
C00078,O0004278,2026-02-15,17.32,Email
C00053,O0002356,2025-07-23,94.46,Organic
C00076,O0003948,2025-11-23,115.95,Organic
C00315,O0000102,2026-05-22,41.89,Email
C00219,O0000921,2025-07-02,58.17,Paid social
C00067,O0003898,2025-08-18,90.49,Paid social
C00050,O0004047,2025-06-30,45.88,Email
C00126,O0002271,2026-04-02,69.54,Email
C00098,O0003528,2025-08-29,97.66,Email
C00014,O0003003,2025-11-26,82.56,Email
C00333,O0000889,2025-07-16,52.67,Email
C00161,O0000263,2025-12-02,152.53,Organic
C00578,O0000478,2025-10-31,288.56,Store
C00305,O0000855,2026-05-20,59.73,Paid social
C00516,O0004081,2025-04-23,438.29,Paid social
C00185,O0001033,2025-08-05,46.88,Organic
C00031,O0001007,2026-06-27,71.82,Email
C00032,O0001764,2025-06-25,35.85,Paid social
C00376,O0001315,2025-05-06,28.43,Unknown
C00234,O0000974,2026-03-30,126.93,Store
C00107,O0002104,2026-03-03,44.22,Email
C00148,O0002985,2025-12-25,36.11,Store
C00190,O0001750,2025-10-02,46.14,Paid social
C00095,O0002019,2026-01-03,56.18,Email
C00561,O0000665,2026-04-22,399.14,Email
C00072,O0000553,2026-06-17,87.01,Store
C00194,O0002090,2025-09-14,230.14,Paid social
C00082,O0002151,2025-11-24,125.02,Email
C00393,O0003375,2025-12-22,19.48,Store
C00078,O0004276,2025-12-26,25.66,Email
C00300,O0002286,2026-05-21,73.19,Email
C00075,O0002239,2026-01-15,52.39,Paid social
C00053,O0002365,2026-02-26,99.74,Organic
C00001,O0002785,2026-05-20,132.11,Email
C00406,O0000628,2024-12-22,7.07,Email
C00178,O0001194,2026-03-30,60.99,Store
C00358,O0000661,2025-02-17,34.25,Paid social
C00270,O0003748,2025-07-25,55.71,Email
C00084,O0000524,2026-06-06,54.36,Email
C00465,O0002629,2025-09-29,255.6,Email
C00103,O0001129,2025-09-08,28.6,Paid social
C00156,O0002850,2025-08-21,73.44,Email
C00600,O0000839,2025-06-26,361.57,Organic
C00303,O0002296,2026-04-12,16.21,Paid social
C00094,O0003283,2025-10-23,41.52,Organic
C00255,O0000815,2025-07-22,195.68,Email
C00060,O0003352,2026-01-04,85.3,Store
C00294,O0000437,2025-08-14,47.22,Paid social
C00150,O0002642,2026-01-15,61.24,Email
C00098,O0003536,2026-03-08,76.37,Email
C00281,O0001585,2025-06-09,113.88,Organic
C00150,O0002646,2026-03-21,84.12,Email
C00207,O0000428,2025-06-08,93.4,Email
C00289,O0003996,2026-05-03,50.42,Paid social
C00068,O0003190,2026-06-02,65.69,Email
C00044,O0003878,2025-06-20,135.86,Email
C00014,O0002998,2025-10-07,128.15,Email
C00100,O0001612,2025-08-21,31.2,Store
C00305,O0000853,2025-10-29,85.17,Paid social
C00167,O0002967,2025-08-23,24.56,Store
C00135,O0000830,2026-01-22,94.79,Organic
C00549,O0000538,2025-05-29,767.39,Email
C00306,O0000088,2025-05-19,43.42,Email
C00282,O0003115,2025-10-07,60.12,Organic
C00315,O0000099,2026-01-20,21.0,Email
C00158,O0001602,2026-04-05,100.63,Email
C00073,O0000761,2025-10-05,55.99,Email
C00013,O0001711,2026-02-08,82.21,Organic
C00065,O0002218,2026-02-24,80.63,Email
C00061,O0002166,2025-10-23,31.07,Organic
C00049,O0003370,2026-03-13,62.12,Paid social
C00384,O0003593,2024-12-21,29.85,Paid social
C00029,O0004243,2025-08-14,114.27,Organic
C00102,O0001080,2026-04-29,72.11,Email
C00019,O0001693,2026-05-26,71.19,Paid social
C00254,O0001064,2025-11-12,66.79,Email
C00570,O0002129,2025-08-20,466.21,Organic
C00279,O0002553,2025-10-09,56.67,Organic
C00176,O0000632,2025-07-18,66.09,Paid social
C00098,O0003538,2026-03-10,83.96,Email
C00288,O0002874,2026-05-25,71.88,Paid social
C00170,O0002521,2025-10-04,97.96,Email
C00116,O0000219,2025-07-27,53.6,Email
C00089,O0002353,2026-04-16,86.4,Email
C00118,O0003423,2025-06-10,41.77,Email
C00534,O0002722,2026-04-18,319.72,Store
C00367,O0000560,2025-08-25,29.68,Paid social
C00151,O0002729,2026-04-10,63.59,Email
C00108,O0001978,2025-07-25,25.48,Organic
C00178,O0001185,2025-09-28,83.79,Store
C00013,O0001714,2026-04-05,73.87,Organic
C00127,O0001497,2026-01-08,72.9,Paid social
C00050,O0004057,2026-02-18,50.97,Email
C00394,O0003391,2025-11-05,9.28,Email
C00157,O0001866,2026-02-18,19.12,Email
C00001,O0002772,2025-07-13,77.1,Email
C00155,O0000188,2025-10-08,84.06,Paid social
C00059,O0003980,2025-11-07,111.65,Organic
C00327,O0002497,2026-05-10,104.3,Paid social
C00158,O0001603,2026-04-28,60.86,Email
C00098,O0003532,2025-10-30,41.47,Email
C00385,O0001205,2025-10-05,38.62,Paid social
C00053,O0002371,2026-04-16,116.24,Organic
C00141,O0002458,2025-07-30,195.22,Email
C00227,O0004037,2025-11-27,93.68,Paid social
C00030,O0000201,2025-09-12,50.86,Email
C00582,O0003195,2025-06-13,438.74,Email
C00386,O0001125,2026-02-27,131.88,Paid social
C00136,O0004210,2026-03-11,22.79,Organic
C00225,O0003245,2025-07-09,65.32,Store
C00061,O0002159,2025-08-04,60.95,Organic
C00179,O0002589,2026-06-11,78.86,Organic
C00289,O0003991,2025-06-19,62.88,Paid social
C00123,O0002078,2025-12-17,43.57,Email
C00056,O0000897,2025-12-27,88.3,Email
C00010,O0002950,2026-05-30,55.21,Organic
C00023,O0003694,2026-03-14,42.89,Email
C00543,O0002866,2025-12-14,384.54,Store
C00097,O0001224,2025-12-13,43.45,Organic
C00060,O0003339,2025-07-27,92.14,Store
C00175,O0002810,2026-01-12,45.91,Email
C00270,O0003752,2026-02-13,77.91,Email
C00370,O0003746,2025-11-10,23.03,Organic
C00175,O0002808,2025-12-26,47.26,Email
C00088,O0001912,2026-05-14,76.51,Email
C00300,O0002283,2025-08-09,46.27,Email
C00160,O0000232,2025-07-14,118.6,Email
C00105,O0002926,2026-01-12,48.05,Store
C00103,O0001138,2026-01-18,44.82,Paid social
C00100,O0001615,2025-10-25,70.42,Store
C00066,O0002501,2025-07-22,36.68,Email
C00019,O0001694,2026-06-14,100.14,Paid social
C00044,O0003880,2025-08-05,91.77,Email
C00180,O0003167,2025-11-10,77.47,Store
C00050,O0004050,2025-08-27,48.53,Email
C00111,O0002697,2025-10-28,95.95,Email
C00132,O0001894,2026-06-26,56.17,Paid social
C00305,O0000852,2025-10-29,50.34,Paid social
C00045,O0000138,2026-02-03,81.26,Store
C00458,O0000320,2025-07-01,53.92,Store
C00155,O0000191,2025-12-04,63.59,Paid social
C00010,O0002945,2026-04-06,63.48,Organic
C00542,O0004259,2026-03-15,1022.92,Organic
C00162,O0003924,2026-05-05,44.18,Store
C00134,O0001635,2026-03-16,42.63,Email
C00515,O0003815,2025-11-19,315.84,Email
C00073,O0000762,2025-10-28,44.54,Email
C00124,O0003296,2025-08-10,156.31,Organic
C00588,O0003874,2025-12-14,300.13,Organic
C00130,O0003145,2026-06-01,40.05,Store
C00398,O0003180,2025-09-23,42.8,Paid social
C00087,O0000582,2025-10-25,94.45,Email
C00137,O0001923,2026-03-28,96.92,Email
C00088,O0001903,2025-06-20,182.77,Email
C00505,O0001758,2026-04-05,424.53,Email
C00040,O0000079,2026-03-22,48.87,Organic
C00073,O0000754,2025-05-30,43.92,Email
C00196,O0001488,2026-01-26,86.97,Paid social
C00055,O0000958,2025-10-03,70.95,Paid social
C00067,O0003906,2026-02-27,68.96,Paid social
C00072,O0000552,2026-03-29,69.56,Store
C00502,O0001821,2025-08-16,248.48,Store
C00111,O0002706,2026-06-22,116.37,Email
C00075,O0002236,2025-11-12,102.32,Paid social
C00015,O0000913,2025-11-13,102.1,Paid social
C00098,O0003537,2026-03-09,65.28,Email
C00088,O0001906,2025-08-19,115.69,Email
C00174,O0000361,2025-06-13,114.18,Email
C00057,O0000948,2026-02-26,53.0,Organic
C00010,O0002936,2025-06-26,58.93,Organic
C00063,O0000168,2025-10-07,64.0,Email
C00091,O0002115,2025-08-06,64.19,Email
C00033,O0003615,2025-08-14,29.83,Store
C00002,O0000785,2026-04-11,50.88,Email
C00244,O0003055,2025-09-11,48.03,Paid social
C00156,O0002858,2026-01-10,48.36,Email
C00043,O0001659,2025-09-28,108.14,Email
C00505,O0001757,2026-02-22,397.46,Email
C00166,O0001373,2026-02-19,128.08,Email
C00216,O0003781,2025-08-13,56.81,Store
C00266,O0001336,2025-05-11,51.2,Paid social
C00156,O0002856,2025-11-23,68.67,Email
C00535,O0003968,2025-05-23,214.0,Organic
C00274,O0001207,2025-06-05,93.93,Paid social
C00002,O0000783,2026-02-12,31.06,Email
C00337,O0001251,2025-07-13,16.54,Paid social
C00030,O0000198,2025-07-19,42.95,Email
C00337,O0001250,2025-03-25,16.96,Paid social
C00538,O0002620,2025-09-25,338.81,Organic
C00287,O0003040,2025-08-25,26.15,Organic
C00027,O0002562,2025-07-24,39.56,Email
C00467,O0000317,2026-01-01,55.23,Unknown
C00091,O0002122,2025-12-15,54.32,Email
C00010,O0002947,2026-04-27,50.17,Organic
C00101,O0001733,2025-09-25,91.36,Email
C00093,O0000617,2026-01-13,120.88,Email
C00048,O0004112,2025-07-20,229.68,Email
C00409,O0001409,2025-03-31,49.37,Organic
C00096,O0003710,2025-07-03,54.82,Paid social
C00025,O0002061,2026-02-21,66.48,Email
C00296,O0002755,2025-09-21,50.71,Paid social
C00514,O0000002,2026-05-10,512.6,Organic
C00282,O0003116,2026-02-15,50.91,Organic
C00489,O0002010,2026-06-04,366.36,Store
C00080,O0003965,2026-05-02,51.78,Email
C00140,O0003944,2026-06-30,132.31,Email
C00003,O0000697,2025-12-01,46.85,Email
C00186,O0002878,2025-09-22,130.26,Store
C00493,O0001428,2025-08-07,287.49,Organic
C00452,O0002040,2025-06-15,27.18,Store
C00019,O0001686,2025-12-21,85.38,Paid social
C00047,O0002426,2025-11-11,73.77,Organic
C00248,O0000346,2026-04-26,82.0,Organic
C00129,O0002039,2026-06-16,68.58,Store
C00116,O0000220,2025-08-02,44.38,Email
C00050,O0004051,2025-11-17,55.67,Email
C00081,O0000866,2025-12-01,122.1,Email
C00152,O0001243,2026-02-05,93.47,Organic
C00206,O0000533,2025-08-23,70.14,Paid social
C00146,O0001392,2026-05-23,70.62,Email
C00001,O0002784,2026-04-19,48.65,Email
C00580,O0003893,2026-04-30,287.38,Store
C00045,O0000127,2025-07-11,85.16,Store
C00541,O0000084,2025-09-02,421.57,Store
C00367,O0000559,2025-07-23,47.04,Paid social
C00114,O0001173,2025-10-31,152.96,Email
C00113,O0003850,2026-01-11,79.13,Store
C00383,O0002556,2025-06-11,33.29,Email
C00026,O0004183,2026-02-17,66.21,Email
C00007,O0001484,2026-06-16,39.3,Email
C00034,O0003767,2025-06-24,97.22,Email
C00280,O0000395,2026-01-06,124.29,Organic
C00063,O0000174,2026-01-25,142.89,Email
C00007,O0001469,2025-07-01,43.47,Email
C00084,O0000514,2025-12-09,41.98,Email
C00430,O0001853,2024-11-29,13.71,Organic
C00092,O0001302,2025-09-18,49.75,Email
C00481,O0004217,2025-12-19,427.47,Email
C00100,O0001620,2026-02-17,45.78,Store
C00254,O0001057,2025-04-15,52.26,Email
C00118,O0003438,2026-02-05,36.73,Email
C00008,O0001324,2025-10-22,55.82,Email
C00010,O0002940,2025-08-28,49.93,Organic
C00124,O0003294,2025-06-27,94.42,Organic
C00054,O0002450,2025-11-17,41.49,Email
C00082,O0002146,2025-08-05,273.92,Email
C00018,O0004160,2026-06-05,55.49,Email
C00113,O0003851,2026-02-13,43.28,Store
C00486,O0000319,2026-06-30,878.32,Store
C00116,O0000224,2025-11-23,71.93,Email
C00086,O0003738,2026-01-05,83.2,Organic
C00011,O0001941,2026-01-10,42.08,Email
C00008,O0001332,2026-03-26,121.81,Email
C00151,O0002726,2025-11-19,86.33,Email
C00320,O0003477,2026-02-21,24.25,Paid social
C00080,O0003957,2025-10-06,45.8,Email
C00032,O0001765,2025-07-07,38.34,Paid social
C00126,O0002273,2026-04-25,77.83,Email
C00049,O0003363,2025-08-31,103.27,Paid social
C00154,O0003260,2026-02-21,132.1,Organic
C00018,O0004156,2026-02-06,85.33,Email
C00152,O0001240,2026-01-08,141.07,Organic
C00240,O0001521,2025-11-15,39.07,Paid social
C00203,O0003395,2025-12-22,62.82,Organic
C00031,O0001001,2026-02-25,102.69,Email
C00019,O0001681,2025-09-17,48.19,Paid social
C00144,O0001535,2026-04-08,41.7,Email
C00165,O0000711,2025-05-11,77.49,Organic
C00015,O0000909,2025-09-21,128.65,Paid social
C00095,O0002025,2026-06-10,86.88,Email
C00210,O0003501,2025-09-14,82.05,Organic
C00330,O0001395,2025-07-11,44.79,Paid social
C00050,O0004058,2026-05-02,61.3,Email
C00050,O0004055,2026-01-22,41.53,Email
C00122,O0000011,2025-12-02,78.6,Email
C00192,O0001803,2026-04-13,41.68,Paid social
C00017,O0000383,2026-04-06,84.95,Email
C00307,O0002248,2026-01-28,44.37,Organic
C00035,O0002681,2026-03-13,111.35,Organic
C00154,O0003252,2025-07-16,111.12,Organic
C00018,O0004154,2026-01-25,71.39,Email
C00059,O0003987,2026-05-26,89.59,Organic
C00039,O0003705,2026-01-22,210.64,Paid social
C00011,O0001942,2026-01-14,68.59,Email
C00098,O0003527,2025-08-23,64.04,Email
C00080,O0003959,2025-10-30,45.45,Email
C00096,O0003721,2026-05-17,31.37,Paid social
C00259,O0000604,2025-06-06,45.89,Paid social
C00201,O0001458,2025-11-16,34.05,Organic
C00129,O0002037,2026-04-27,50.82,Store
C00251,O0002339,2026-02-16,62.0,Store
C00016,O0001256,2025-12-06,82.38,Email
C00073,O0000765,2026-02-25,45.33,Email
C00028,O0004220,2025-05-26,49.04,Email
C00333,O0000890,2026-03-15,53.31,Email
C00017,O0000385,2026-04-15,78.63,Email
C00317,O0003453,2026-04-09,116.03,Organic
C00032,O0001778,2026-03-03,27.72,Paid social
C00172,O0003571,2026-03-06,113.28,Store
C00025,O0002059,2026-02-05,96.26,Email
C00219,O0000923,2025-08-20,48.64,Paid social
C00123,O0002080,2026-01-14,75.54,Email
C00053,O0002361,2025-12-16,53.89,Organic
C00320,O0003473,2025-09-08,29.01,Paid social
C00226,O0000655,2025-10-30,55.18,Email
C00151,O0002733,2026-06-05,83.76,Email
C00457,O0000980,2025-10-01,95.93,Store
C00191,O0001404,2025-06-23,53.82,Store
C00153,O0004074,2026-06-13,140.62,Paid social
C00589,O0001413,2025-04-11,118.36,Organic
C00504,O0001991,2026-04-17,847.98,Email
C00408,O0003221,2025-02-20,93.45,Paid social
C00113,O0003847,2025-12-03,65.3,Store
C00011,O0001945,2026-02-27,40.83,Email
C00276,O0002136,2026-03-20,81.98,Store
C00159,O0001652,2026-05-14,116.05,Email
C00322,O0000470,2025-08-23,65.08,Email
C00263,O0000069,2025-12-01,100.2,Paid social
C00142,O0000110,2025-09-16,102.54,Email
C00257,O0003656,2025-07-20,44.5,Email
C00311,O0002672,2026-05-04,43.56,Paid social
C00083,O0003152,2025-09-24,127.79,Email
C00153,O0004069,2026-02-17,76.9,Paid social
C00109,O0003608,2026-02-24,52.97,Email
C00243,O0000182,2025-10-14,74.65,Unknown
C00149,O0000880,2025-12-11,62.1,Store
C00041,O0001674,2026-01-01,72.5,Email
C00103,O0001131,2025-11-07,84.69,Paid social
C00075,O0002235,2025-09-23,90.01,Paid social
C00125,O0003634,2025-08-14,39.56,Organic
